# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.0815          	smoothSolver	1.44997820e-02	7.14214710e-04	2	1.63989940e-02	8.28715720e-04	2	false	GAMG	1.20583080e-02	9.49636920e-04	1	true
0.082           	smoothSolver	1.44626730e-02	7.15794770e-04	2	1.64180410e-02	8.32591870e-04	2	false	GAMG	9.20962080e-03	7.80420490e-04	1	true
0.0825          	smoothSolver	1.43646130e-02	7.14851530e-04	2	1.64289300e-02	8.39685800e-04	2	false	GAMG	1.88998600e-02	1.76476020e-03	1	true
0.083           	smoothSolver	1.42302630e-02	6.97006490e-04	2	1.63640530e-02	8.28256620e-04	2	false	GAMG	5.29863970e-02	3.95252440e-03	1	true
0.0835          	smoothSolver	1.41648940e-02	7.11227750e-04	2	1.63721440e-02	8.50586040e-04	2	false	GAMG	5.53187900e-02	4.05830350e-03	1	true
0.084           	smoothSolver	1.40330000e-02	7.09290440e-04	2	1.63722010e-02	8.50920030e-04	2	false	GAMG	4.83688630e-02	4.47575110e-03	1	true
0.0845          	smoothSolver	1.39529300e-02	7.04568090e-04	2	1.63655580e-02	8.55109170e-04	2	false	GAMG	5.46323020e-02	4.97124880e-03	1	true
0.085           	smoothSolver	1.38175900e-02	7.10842540e-04	2	1.63926440e-02	8.61700440e-04	2	false	GAMG	5.63858160e-02	4.67141530e-03	1	true
0.0855          	smoothSolver	1.36644140e-02	7.07052410e-04	2	1.64115850e-02	8.64237700e-04	2	false	GAMG	5.36688980e-02	4.71974440e-03	1	true
0.086           	smoothSolver	1.34750690e-02	6.93875610e-04	2	1.64277090e-02	8.64544040e-04	2	false	GAMG	5.14705180e-02	4.61004090e-03	1	true
0.0865          	smoothSolver	1.33287710e-02	6.86440310e-04	2	1.64820070e-02	8.70331910e-04	2	false	GAMG	5.44404730e-02	4.72222460e-03	1	true
0.087           	smoothSolver	1.31811560e-02	6.75720040e-04	2	1.64971520e-02	8.78982230e-04	2	false	GAMG	6.18022570e-02	5.33968530e-03	1	true
0.0875          	smoothSolver	1.30293870e-02	6.63100130e-04	2	1.65480780e-02	8.70660640e-04	2	false	GAMG	6.18823500e-02	5.23523040e-03	1	true
0.088           	smoothSolver	1.29102650e-02	6.62033390e-04	2	1.65944500e-02	8.80253030e-04	2	false	GAMG	6.21316650e-02	5.21218650e-03	1	true
0.0885          	smoothSolver	1.27699140e-02	6.56601350e-04	2	1.66107960e-02	8.86448260e-04	2	false	GAMG	6.24536360e-02	4.92429950e-03	1	true
0.089           	smoothSolver	1.26763880e-02	6.40341540e-04	2	1.67006570e-02	8.81910640e-04	2	false	GAMG	6.06268370e-02	5.44158270e-03	1	true
0.0895          	smoothSolver	1.25523010e-02	6.40925260e-04	2	1.66738670e-02	8.92130160e-04	2	false	GAMG	5.88396250e-02	5.28001750e-03	1	true
0.09            	smoothSolver	1.24511420e-02	6.39613210e-04	2	1.66821520e-02	8.98345200e-04	2	false	GAMG	7.27683320e-02	6.07357280e-03	1	true
0.0905          	smoothSolver	1.23551570e-02	6.26195960e-04	2	1.66665100e-02	8.91726690e-04	2	false	GAMG	6.88411090e-02	5.12009870e-03	1	true
0.091           	smoothSolver	1.23068530e-02	6.29922250e-04	2	1.66068650e-02	8.95155160e-04	2	false	GAMG	6.52406700e-02	4.85992960e-03	1	true
0.0915          	smoothSolver	1.21984470e-02	6.28037980e-04	2	1.65331380e-02	8.98278490e-04	2	false	GAMG	6.35055350e-02	5.48520160e-03	1	true
0.092           	smoothSolver	1.21195280e-02	6.28047430e-04	2	1.64992450e-02	8.95069770e-04	2	false	GAMG	7.49283550e-02	5.65239850e-03	1	true
0.0925          	smoothSolver	1.20235400e-02	6.22298090e-04	2	1.64042750e-02	8.91485310e-04	2	false	GAMG	1.57543660e-02	1.07662820e-03	1	true
0.093           	smoothSolver	1.19627180e-02	6.22290770e-04	2	1.62971360e-02	8.82374050e-04	2	false	GAMG	6.80136130e-02	5.16896210e-03	1	true
0.0935          	smoothSolver	1.18830560e-02	6.20404440e-04	2	1.61652050e-02	8.77326640e-04	2	false	GAMG	5.03076960e-02	4.25499410e-03	1	true
0.094           	smoothSolver	1.18045970e-02	6.12090100e-04	2	1.59877140e-02	8.60857110e-04	2	false	GAMG	5.24944130e-02	4.23527110e-03	1	true
0.0945          	smoothSolver	1.17191430e-02	6.02739040e-04	2	1.58396450e-02	8.41139260e-04	2	false	GAMG	4.45427330e-02	3.63425260e-03	1	true
0.095           	smoothSolver	1.16711030e-02	5.92872800e-04	2	1.56682520e-02	8.19512690e-04	2	false	GAMG	4.72463780e-02	3.79824350e-03	1	true
0.0955          	smoothSolver	1.15755800e-02	5.85953360e-04	2	1.54657980e-02	8.04054300e-04	2	false	GAMG	2.34754520e-02	1.73626920e-03	1	true
0.096           	smoothSolver	1.15153830e-02	5.79021060e-04	2	1.53082120e-02	7.93750690e-04	2	false	GAMG	3.59081980e-02	2.42844540e-03	1	true
0.0965          	smoothSolver	1.14328450e-02	5.70808380e-04	2	1.51252860e-02	7.82183800e-04	2	false	GAMG	3.95843430e-02	3.27890680e-03	1	true
0.097           	smoothSolver	1.13731610e-02	5.67415780e-04	2	1.49663520e-02	7.75988000e-04	2	false	GAMG	3.05820050e-02	2.44243300e-03	1	true
0.0975          	smoothSolver	1.12870260e-02	5.64167680e-04	2	1.48312180e-02	7.74709760e-04	2	false	GAMG	4.39358270e-02	3.59112260e-03	1	true
0.098           	smoothSolver	1.12266370e-02	5.62800400e-04	2	1.47005010e-02	7.71939770e-04	2	false	GAMG	3.28844190e-02	2.69647490e-03	1	true
0.0985          	smoothSolver	1.11404360e-02	5.61702690e-04	2	1.46067300e-02	7.72326740e-04	2	false	GAMG	2.45492940e-02	1.93689370e-03	1	true
0.099           	smoothSolver	1.11159340e-02	5.61970180e-04	2	1.45274380e-02	7.76256970e-04	2	false	GAMG	3.36289830e-02	2.73058120e-03	1	true
0.0995          	smoothSolver	1.10220350e-02	5.54337170e-04	2	1.44828450e-02	7.73173460e-04	2	false	GAMG	1.32410600e-02	1.04149370e-03	1	true
0.1             	smoothSolver	1.09456020e-02	5.51153970e-04	2	1.44539890e-02	7.72337830e-04	2	false	GAMG	2.51741620e-02	1.98332140e-03	1	true
0.1005          	smoothSolver	1.08822170e-02	5.50932510e-04	2	1.44613230e-02	7.82260120e-04	2	false	GAMG	2.34630980e-02	1.97184970e-03	1	true
0.101           	smoothSolver	1.08514800e-02	5.41474840e-04	2	1.45408950e-02	7.77370700e-04	2	false	GAMG	1.72226460e-02	1.30778760e-03	1	true
0.1015          	smoothSolver	1.07292300e-02	5.35908640e-04	2	1.44757190e-02	7.66895000e-04	2	false	GAMG	2.82881580e-02	1.66651750e-03	1	true
0.102           	smoothSolver	1.06496700e-02	5.33153230e-04	2	1.44779500e-02	7.66338800e-04	2	false	GAMG	2.35840450e-02	2.00337880e-03	1	true
0.1025          	smoothSolver	1.05836030e-02	5.32131220e-04	2	1.44917710e-02	7.72127780e-04	2	false	GAMG	2.47411150e-02	2.12247380e-03	1	true
0.103           	smoothSolver	1.05632920e-02	5.28003670e-04	2	1.45030510e-02	7.72969100e-04	2	false	GAMG	2.57930200e-02	1.37295830e-03	1	true
0.1035          	smoothSolver	1.04832650e-02	5.24027350e-04	2	1.44965440e-02	7.65251300e-04	2	false	GAMG	2.22603090e-02	1.57265820e-03	1	true
0.104           	smoothSolver	1.04800010e-02	5.25964480e-04	2	1.45095420e-02	7.66970560e-04	2	false	GAMG	2.54934910e-02	2.12096390e-03	1	true
0.1045          	smoothSolver	1.04371710e-02	5.21886320e-04	2	1.45376160e-02	7.68680480e-04	2	false	GAMG	2.28387990e-02	1.91652160e-03	1	true
0.105           	smoothSolver	1.04112140e-02	5.20370290e-04	2	1.45609080e-02	7.71256560e-04	2	false	GAMG	1.99130830e-02	1.49977630e-03	1	true
0.1055          	smoothSolver	1.03756470e-02	5.19651490e-04	2	1.45933950e-02	7.69418190e-04	2	false	GAMG	2.31731120e-02	1.95053540e-03	1	true
0.106           	smoothSolver	1.03895560e-02	5.21803030e-04	2	1.46205460e-02	7.72100370e-04	2	false	GAMG	1.88056240e-02	1.51100590e-03	1	true
0.1065          	smoothSolver	1.03788640e-02	5.23931870e-04	2	1.46553210e-02	7.76761370e-04	2	false	GAMG	2.43453220e-02	2.02248550e-03	1	true
0.107           	smoothSolver	1.03881250e-02	5.26097520e-04	2	1.46840780e-02	7.77564530e-04	2	false	GAMG	1.86677450e-02	1.45321070e-03	1	true
0.1075          	smoothSolver	1.03712620e-02	5.29878870e-04	2	1.47160870e-02	7.78865690e-04	2	false	GAMG	2.09865110e-02	1.73703030e-03	1	true
0.108           	smoothSolver	1.03752650e-02	5.35137620e-04	2	1.47300550e-02	7.83111730e-04	2	false	GAMG	1.98685970e-02	1.60877600e-03	1	true
0.1085          	smoothSolver	1.04036620e-02	5.40022970e-04	2	1.47451040e-02	7.85075560e-04	2	false	GAMG	1.94975300e-02	1.49525700e-03	1	true
0.109           	smoothSolver	1.04111640e-02	5.42125400e-04	2	1.47437080e-02	7.80528820e-04	2	false	GAMG	1.75398830e-02	1.16959610e-03	1	true
0.1095          	smoothSolver	1.03888400e-02	5.42052990e-04	2	1.47410050e-02	7.76922750e-04	2	false	GAMG	1.42166440e-02	1.09104350e-03	1	true
0.11            	smoothSolver	1.04105060e-02	5.41808600e-04	2	1.47516030e-02	7.77329790e-04	2	false	GAMG	1.87201670e-02	1.33401720e-03	1	true
0.1105          	smoothSolver	1.04326460e-02	5.38559580e-04	2	1.47677870e-02	7.80343290e-04	2	false	GAMG	1.77854780e-02	1.40821100e-03	1	true
0.111           	smoothSolver	1.04146210e-02	5.37293320e-04	2	1.47372190e-02	7.81903790e-04	2	false	GAMG	2.37267540e-02	1.77153010e-03	1	true
0.1115          	smoothSolver	1.04242870e-02	5.37794950e-04	2	1.47474610e-02	7.79445680e-04	2	false	GAMG	2.39462830e-02	1.75058710e-03	1	true
0.112           	smoothSolver	1.04501420e-02	5.37363270e-04	2	1.47442580e-02	7.75379090e-04	2	false	GAMG	2.31080500e-02	1.55115210e-03	1	true
0.1125          	smoothSolver	1.05097180e-02	5.39293970e-04	2	1.47141900e-02	7.77690180e-04	2	false	GAMG	8.56734010e-03	6.47587870e-04	1	true
0.113           	smoothSolver	1.04784580e-02	5.41560320e-04	2	1.46846860e-02	7.75970990e-04	2	false	GAMG	2.13242490e-02	1.38484370e-03	1	true
0.1135          	smoothSolver	1.04765600e-02	5.43993040e-04	2	1.46529910e-02	7.70159800e-04	2	false	GAMG	1.81150290e-02	1.47201490e-03	1	true
0.114           	smoothSolver	1.05051230e-02	5.45549870e-04	2	1.46361320e-02	7.67346620e-04	2	false	GAMG	2.61193890e-02	2.00958620e-03	1	true
0.1145          	smoothSolver	1.05331160e-02	5.44701680e-04	2	1.45913250e-02	7.66917130e-04	2	false	GAMG	2.41446860e-02	1.83183040e-03	1	true
0.115           	smoothSolver	1.05547050e-02	5.45782920e-04	2	1.45238000e-02	7.63800440e-04	2	false	GAMG	2.59871930e-02	2.07641080e-03	1	true
0.1155          	smoothSolver	1.05540750e-02	5.47376520e-04	2	1.44569130e-02	7.59663850e-04	2	false	GAMG	1.97784050e-02	1.54182490e-03	1	true
0.116           	smoothSolver	1.05866680e-02	5.46822670e-04	2	1.44019650e-02	7.52484430e-04	2	false	GAMG	2.44240150e-02	1.89125630e-03	1	true
0.1165          	smoothSolver	1.06026140e-02	5.46166100e-04	2	1.43481080e-02	7.48994400e-04	2	false	GAMG	2.72362570e-02	1.97948120e-03	1	true
0.117           	smoothSolver	1.06400610e-02	5.46364080e-04	2	1.42823090e-02	7.47392920e-04	2	false	GAMG	3.25303090e-02	2.60376970e-03	1	true
0.1175          	smoothSolver	1.06502240e-02	5.41935870e-04	2	1.42019860e-02	7.43343220e-04	2	false	GAMG	3.24306500e-02	2.55269470e-03	1	true
0.118           	smoothSolver	1.06725860e-02	5.48305570e-04	2	1.41467020e-02	7.41033580e-04	2	false	GAMG	4.51110920e-02	3.37739460e-03	1	true
0.1185          	smoothSolver	1.07157660e-02	5.55605090e-04	2	1.40748130e-02	7.40527010e-04	2	false	GAMG	3.87968250e-02	2.41433420e-03	1	true
0.119           	smoothSolver	1.07473760e-02	5.55128770e-04	2	1.40012280e-02	7.39449680e-04	2	false	GAMG	4.41878850e-02	3.58618530e-03	1	true
0.1195          	smoothSolver	1.07458390e-02	5.49365530e-04	2	1.39345490e-02	7.30627070e-04	2	false	GAMG	3.19833210e-02	2.71080910e-03	1	true
0.12            	smoothSolver	1.07847400e-02	5.46836420e-04	2	1.38472130e-02	7.25112260e-04	2	false	GAMG	4.71520210e-02	3.96344840e-03	1	true
0.1205          	smoothSolver	1.07997080e-02	5.45443050e-04	2	1.37631640e-02	7.23515130e-04	2	false	GAMG	4.07065630e-02	3.35649680e-03	1	true
0.121           	smoothSolver	1.08108540e-02	5.46637540e-04	2	1.36909640e-02	7.20652340e-04	2	false	GAMG	3.81471530e-02	3.01580320e-03	1	true
0.1215          	smoothSolver	1.08384570e-02	5.44447160e-04	2	1.36127430e-02	7.17685030e-04	2	false	GAMG	3.82020520e-02	3.17326090e-03	1	true
0.122           	smoothSolver	1.08347270e-02	5.47619010e-04	2	1.35208790e-02	7.12505720e-04	2	false	GAMG	4.27703420e-02	3.52388960e-03	1	true
0.1225          	smoothSolver	1.08629840e-02	5.44750660e-04	2	1.34383700e-02	7.05536550e-04	2	false	GAMG	3.13121450e-02	2.68200690e-03	1	true
0.123           	smoothSolver	1.08527160e-02	5.43837690e-04	2	1.33374710e-02	7.02101140e-04	2	false	GAMG	3.42103980e-02	2.78791170e-03	1	true
0.1235          	smoothSolver	1.08938180e-02	5.44520180e-04	2	1.32709150e-02	6.95564440e-04	2	false	GAMG	3.29415160e-02	2.60804330e-03	1	true
0.124           	smoothSolver	1.08505570e-02	5.46355690e-04	2	1.31422030e-02	6.94604870e-04	2	false	GAMG	3.12820840e-02	2.66381280e-03	1	true
0.1245          	smoothSolver	1.07944770e-02	5.46176440e-04	2	1.30513180e-02	6.97265440e-04	2	false	GAMG	3.12250080e-02	2.59791560e-03	1	true
0.125           	smoothSolver	1.07991600e-02	5.42556580e-04	2	1.29794660e-02	6.88079710e-04	2	false	GAMG	3.16801840e-02	2.55366690e-03	1	true
0.1255          	smoothSolver	1.07909230e-02	5.43454440e-04	2	1.29078740e-02	6.82929960e-04	2	false	GAMG	2.42597540e-02	1.88654460e-03	1	true
0.126           	smoothSolver	1.07675330e-02	5.41532490e-04	2	1.28289450e-02	6.77953450e-04	2	false	GAMG	2.34733140e-02	1.80408010e-03	1	true
0.1265          	smoothSolver	1.07552870e-02	5.36595660e-04	2	1.27456520e-02	6.73904580e-04	2	false	GAMG	2.59555660e-02	2.18123930e-03	1	true
0.127           	smoothSolver	1.06906020e-02	5.31644510e-04	2	1.26816760e-02	6.71041950e-04	2	false	GAMG	2.48617880e-02	1.96068020e-03	1	true
0.1275          	smoothSolver	1.07393570e-02	5.29187590e-04	2	1.26155400e-02	6.67412440e-04	2	false	GAMG	2.62547260e-02	2.08041810e-03	1	true
0.128           	smoothSolver	1.06805900e-02	5.24298410e-04	2	1.25610220e-02	6.62463680e-04	2	false	GAMG	2.76765930e-02	1.72370790e-03	1	true
0.1285          	smoothSolver	1.06794230e-02	5.22032480e-04	2	1.25282550e-02	6.58125030e-04	2	false	GAMG	1.98300420e-02	1.59197960e-03	1	true
0.129           	smoothSolver	1.06216400e-02	5.21526120e-04	2	1.24913270e-02	6.56674550e-04	2	false	GAMG	1.66721490e-02	1.24032030e-03	1	true
0.1295          	smoothSolver	1.06206690e-02	5.19127760e-04	2	1.24581010e-02	6.51335850e-04	2	false	GAMG	4.36315630e-02	1.22396520e-03	1	true
0.13            	smoothSolver	1.06200970e-02	5.18038830e-04	2	1.24276520e-02	6.48261450e-04	2	false	GAMG	1.64395480e-02	1.36032160e-03	1	true
0.1305          	smoothSolver	1.05434110e-02	5.15298700e-04	2	1.24136110e-02	6.43092050e-04	2	false	GAMG	1.88117330e-02	1.38755610e-03	1	true
0.131           	smoothSolver	1.05349070e-02	5.12956480e-04	2	1.23862300e-02	6.42080110e-04	2	false	GAMG	1.22624100e-02	9.30459600e-04	1	true
0.1315          	smoothSolver	1.04729710e-02	5.09763650e-04	2	1.23449990e-02	6.36738610e-04	2	false	GAMG	1.41231900e-02	9.68727470e-04	1	true
0.132           	smoothSolver	1.04661070e-02	5.07006890e-04	2	1.23421270e-02	6.32403520e-04	2	false	GAMG	1.67719550e-02	1.04408030e-03	1	true
0.1325          	smoothSolver	1.04286930e-02	5.06400480e-04	2	1.23508540e-02	6.33943490e-04	2	false	GAMG	1.33123790e-02	9.60561470e-04	1	true
0.133           	smoothSolver	1.03868240e-02	5.04996180e-04	2	1.23563310e-02	6.33206880e-04	2	false	GAMG	1.29482510e-02	9.15589570e-04	1	true
0.1335          	smoothSolver	1.03527120e-02	5.03406840e-04	2	1.23693580e-02	6.32581540e-04	2	false	GAMG	1.03527080e-02	7.28888640e-04	1	true
0.134           	smoothSolver	1.03457120e-02	5.03252330e-04	2	1.23982290e-02	6.31964510e-04	2	false	GAMG	1.04655910e-02	7.17845050e-04	1	true
0.1345          	smoothSolver	1.03077170e-02	4.99241830e-04	2	1.24132290e-02	6.30790140e-04	2	false	GAMG	9.92790260e-03	6.98784480e-04	1	true
0.135           	smoothSolver	1.02983850e-02	5.02196410e-04	2	1.24131870e-02	6.41365450e-04	2	false	GAMG	9.81078730e-03	5.92459340e-04	1	true
0.1355          	smoothSolver	1.02893940e-02	5.03196790e-04	2	1.24471140e-02	6.48406470e-04	2	false	GAMG	9.53119150e-03	6.91241360e-04	1	true
0.136           	smoothSolver	1.02785960e-02	5.02433050e-04	2	1.24547040e-02	6.46052960e-04	2	false	GAMG	7.63951800e-03	4.93938700e-04	1	true
0.1365          	smoothSolver	1.02450330e-02	4.95709460e-04	2	1.24088050e-02	6.42122630e-04	2	false	GAMG	1.08481280e-02	7.37835380e-04	1	true
0.137           	smoothSolver	1.02229120e-02	4.89047080e-04	2	1.23757030e-02	6.39070080e-04	2	false	GAMG	6.97639750e-03	4.61539060e-04	1	true
0.1375          	smoothSolver	1.02118190e-02	4.85911910e-04	2	1.23511640e-02	6.37757660e-04	2	false	GAMG	6.73108150e-03	4.34013940e-04	1	true
0.138           	smoothSolver	1.02036270e-02	4.85905710e-04	2	1.23209160e-02	6.36748910e-04	2	false	GAMG	7.25248320e-03	5.06022000e-04	1	true
0.1385          	smoothSolver	1.01861640e-02	4.82997030e-04	2	1.22848410e-02	6.35312570e-04	2	false	GAMG	9.51161390e-03	5.82889280e-04	1	true
0.139           	smoothSolver	1.01746960e-02	4.84282430e-04	2	1.22424180e-02	6.37575330e-04	2	false	GAMG	8.19970040e-03	5.87455690e-04	1	true
0.1395          	smoothSolver	1.01451610e-02	4.83853310e-04	2	1.21935480e-02	6.38276540e-04	2	false	GAMG	7.50071080e-03	4.95308370e-04	1	true
0.14            	smoothSolver	1.01422470e-02	4.82169800e-04	2	1.21584600e-02	6.33885050e-04	2	false	GAMG	9.77244220e-03	7.03313780e-04	1	true
0.1405          	smoothSolver	1.01299050e-02	4.80895820e-04	2	1.21179460e-02	6.29985100e-04	2	false	GAMG	7.08320160e-03	5.37969800e-04	1	true
0.141           	smoothSolver	1.00865170e-02	4.79391770e-04	2	1.20602420e-02	6.31652290e-04	2	false	GAMG	6.17778220e-03	4.31382720e-04	1	true
0.1415          	smoothSolver	1.00583970e-02	4.80728430e-04	2	1.20184320e-02	6.32006020e-04	2	false	GAMG	9.88476440e-03	6.16986570e-04	1	true
0.142           	smoothSolver	1.00144910e-02	4.79350860e-04	2	1.19691430e-02	6.31773950e-04	2	false	GAMG	7.24247610e-03	5.33704300e-04	1	true
0.1425          	smoothSolver	9.95200950e-03	4.77578720e-04	2	1.19402290e-02	6.29108770e-04	2	false	GAMG	9.58784320e-03	6.64739750e-04	1	true
0.143           	smoothSolver	9.93685140e-03	4.74263080e-04	2	1.19155140e-02	6.26233560e-04	2	false	GAMG	8.49710420e-03	6.11473920e-04	1	true
0.1435          	smoothSolver	9.89120690e-03	4.74373260e-04	2	1.18770710e-02	6.25482910e-04	2	false	GAMG	8.54199330e-03	5.58361950e-04	1	true
0.144           	smoothSolver	9.85496740e-03	4.73114840e-04	2	1.18408750e-02	6.24353310e-04	2	false	GAMG	8.88170020e-03	6.21680280e-04	1	true
0.1445          	smoothSolver	9.84078460e-03	4.70862900e-04	2	1.18177830e-02	6.22879590e-04	2	false	GAMG	9.60587240e-03	6.24411960e-04	1	true
0.145           	smoothSolver	9.80651390e-03	4.69007460e-04	2	1.17975050e-02	6.20332060e-04	2	false	GAMG	2.34523090e-02	6.81730100e-04	1	true
0.1455          	smoothSolver	9.79417890e-03	4.67922560e-04	2	1.17852730e-02	6.21745540e-04	2	false	GAMG	1.16654810e-02	7.75071430e-04	1	true
0.146           	smoothSolver	9.74846690e-03	4.66712950e-04	2	1.17629070e-02	6.25500200e-04	2	false	GAMG	7.70681600e-03	4.90598670e-04	1	true
0.1465          	smoothSolver	9.71557020e-03	4.67977250e-04	2	1.17546160e-02	6.25176850e-04	2	false	GAMG	1.16691160e-02	6.89287190e-04	1	true
0.147           	smoothSolver	9.68014920e-03	4.68480610e-04	2	1.17444290e-02	6.25128600e-04	2	false	GAMG	8.58773340e-03	5.62220680e-04	1	true
0.1475          	smoothSolver	9.64614900e-03	4.69431480e-04	2	1.17315100e-02	6.27995580e-04	2	false	GAMG	1.23345570e-02	5.63336780e-04	1	true
0.148           	smoothSolver	9.60596590e-03	4.71786970e-04	2	1.17223990e-02	6.33375230e-04	2	false	GAMG	1.02257170e-02	6.25548800e-04	1	true
0.1485          	smoothSolver	9.57434170e-03	4.74367040e-04	2	1.17236450e-02	6.34960940e-04	2	false	GAMG	8.13377760e-03	5.45866690e-04	1	true
0.149           	smoothSolver	9.53937780e-03	4.74539390e-04	2	1.17283220e-02	6.37785980e-04	2	false	GAMG	8.77904700e-03	5.79792650e-04	1	true
0.1495          	smoothSolver	9.50806100e-03	4.73988630e-04	2	1.17158140e-02	6.36432160e-04	2	false	GAMG	1.06051280e-02	6.75682560e-04	1	true
0.15            	smoothSolver	9.46753130e-03	4.73465600e-04	2	1.17208320e-02	6.40207750e-04	2	false	GAMG	9.26521250e-03	5.99423430e-04	1	true
0.1505          	smoothSolver	9.43703130e-03	4.75625610e-04	2	1.17290760e-02	6.42200070e-04	2	false	GAMG	9.77822670e-03	6.53346330e-04	1	true
0.151           	smoothSolver	9.41455030e-03	4.75455190e-04	2	1.17448280e-02	6.41544670e-04	2	false	GAMG	1.22492540e-02	7.98631870e-04	1	true
0.1515          	smoothSolver	9.37238250e-03	4.76637600e-04	2	1.17655830e-02	6.48870680e-04	2	false	GAMG	1.13544300e-02	7.42945590e-04	1	true
0.152           	smoothSolver	9.32560130e-03	4.75421320e-04	2	1.17701870e-02	6.47333290e-04	2	false	GAMG	8.64589560e-03	5.77038630e-04	1	true
0.1525          	smoothSolver	9.31181490e-03	4.75403470e-04	2	1.18023510e-02	6.55835170e-04	2	false	GAMG	1.06129700e-02	7.04141370e-04	1	true
0.153           	smoothSolver	9.27557230e-03	4.73984710e-04	2	1.18183730e-02	6.63727260e-04	2	false	GAMG	1.27732390e-02	8.22521920e-04	1	true
0.1535          	smoothSolver	9.26225360e-03	4.74331860e-04	2	1.18339740e-02	6.66289660e-04	2	false	GAMG	1.25787990e-02	8.73392670e-04	1	true
0.154           	smoothSolver	9.25835570e-03	4.75521690e-04	2	1.18632270e-02	6.70515470e-04	2	false	GAMG	9.08342640e-03	6.45548210e-04	1	true
0.1545          	smoothSolver	9.23834010e-03	4.75208150e-04	2	1.18920820e-02	6.73059060e-04	2	false	GAMG	1.12511890e-02	8.05128880e-04	1	true
0.155           	smoothSolver	9.22246680e-03	4.76535040e-04	2	1.19271850e-02	6.74908430e-04	2	false	GAMG	1.24643590e-02	8.46782220e-04	1	true
0.1555          	smoothSolver	9.24230320e-03	4.79715440e-04	2	1.19708470e-02	6.77858890e-04	2	false	GAMG	1.08965560e-02	7.34589680e-04	1	true
0.156           	smoothSolver	9.20630070e-03	4.77358270e-04	2	1.19812720e-02	6.77999480e-04	2	false	GAMG	8.83078110e-03	6.06629390e-04	1	true
0.1565          	smoothSolver	9.21543700e-03	4.81225310e-04	2	1.20333820e-02	6.78831070e-04	2	false	GAMG	8.53655860e-03	6.44818930e-04	1	true
0.157           	smoothSolver	9.21401400e-03	4.79843520e-04	2	1.20420990e-02	6.76280780e-04	2	false	GAMG	1.15045140e-02	8.61563830e-04	1	true
0.1575          	smoothSolver	9.21503450e-03	4.84234420e-04	2	1.20792350e-02	6.82088780e-04	2	false	GAMG	8.10251200e-03	5.99800130e-04	1	true
0.158           	smoothSolver	9.19382880e-03	4.81812520e-04	2	1.21024980e-02	6.74716160e-04	2	false	GAMG	1.07003590e-02	8.26846590e-04	1	true
0.1585          	smoothSolver	9.19821490e-03	4.80879980e-04	2	1.21275810e-02	6.72138240e-04	2	false	GAMG	1.22778990e-02	9.65036740e-04	1	true
